,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1020pool13,265.0,308.0,275.0,306.0,316.0,366.0,216.0,164.0,341.0,406.0,1647.0,671.0,318.0,776.0,22.0,271.0,70.0,786.0,,12.0,10.0,800.0,855.0,1190.0,742.0,1107.0,613.0,1012.0,816.0,176.0,734.0,327.0,5.0,258.0,165.0,264.0,624.0,735.0,891.0,228.0,1364.0,52.0,64.0,389.0,791.0,1325.0,986.0,278.0,340.0,64.0,343.0,228.0,289.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,94.0,238.0,310.0,,57.0,12.0,265.0,332.0,346.0,365.0,266.0,304.0,249.0,74.0,74.0,72.0,295.0,282.0,285.0,252.0,100.0,368.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.0,1249.0,368.0,1451.0,1110.0,1466.0,929.0
BdM1020pool27,1518.0,1534.0,1439.0,1617.0,1589.0,1790.0,843.0,855.0,1695.0,1877.0,671.0,10160.0,2029.0,6624.0,79.0,1639.0,293.0,6721.0,4.0,30.0,52.0,6793.0,5983.0,8040.0,5447.0,8973.0,4021.0,8051.0,6122.0,1237.0,4916.0,2180.0,100.0,1518.0,858.0,2216.0,3914.0,6581.0,6086.0,1285.0,8942.0,261.0,371.0,1666.0,5449.0,8665.0,7739.0,1241.0,1773.0,174.0,1971.0,1021.0,1443.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.0,418.0,1252.0,1721.0,34.0,462.0,63.0,1358.0,1745.0,1698.0,1602.0,1732.0,1781.0,1385.0,696.0,726.0,391.0,1697.0,1809.0,1739.0,1112.0,560.0,1847.0,1755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9248.0,9076.0,2028.0,9328.0,8587.0,9475.0,8296.0
BdM1021pool13,882.0,846.0,629.0,985.0,892.0,993.0,385.0,363.0,906.0,1055.0,318.0,2029.0,5910.0,2916.0,68.0,642.0,130.0,2797.0,,,41.0,2928.0,3138.0,4302.0,2761.0,3722.0,1900.0,3546.0,3196.0,694.0,2456.0,1247.0,77.0,880.0,464.0,959.0,2100.0,2716.0,3145.0,587.0,4956.0,230.0,148.0,880.0,2909.0,4737.0,3155.0,640.0,1056.0,77.0,1031.0,438.0,783.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0,181.0,801.0,855.0,69.0,364.0,24.0,871.0,1067.0,1095.0,934.0,938.0,943.0,793.0,236.0,433.0,177.0,987.0,1065.0,975.0,567.0,279.0,1249.0,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4799.0,4469.0,949.0,5212.0,3911.0,5399.0,3692.0
BdM1021pool27,2299.0,2236.0,2004.0,2561.0,2376.0,2918.0,1130.0,1271.0,2667.0,3009.0,776.0,6624.0,2916.0,18587.0,136.0,2610.0,350.0,11427.0,9.0,,87.0,11854.0,8608.0,12938.0,7586.0,14403.0,5802.0,13699.0,9209.0,1868.0,6769.0,2918.0,225.0,2276.0,1223.0,3498.0,5642.0,10250.0,8655.0,1840.0,15495.0,375.0,598.0,2515.0,8062.0,14425.0,11854.0,1850.0,2897.0,280.0,3022.0,1530.0,2313.0,3127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.0,493.0,2021.0,2633.0,15.0,669.0,51.0,2142.0,3115.0,3034.0,2561.0,2744.0,2816.0,2250.0,779.0,911.0,506.0,2814.0,3037.0,2784.0,1774.0,703.0,3223.0,2897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16350.0,15783.0,3265.0,16835.0,14755.0,16974.0,13697.0
BdM1022pool13,32.0,45.0,58.0,40.0,75.0,18.0,16.0,10.0,36.0,68.0,22.0,79.0,68.0,136.0,407.0,77.0,22.0,112.0,,26.0,,120.0,192.0,231.0,142.0,189.0,97.0,163.0,124.0,11.0,155.0,41.0,16.0,7.0,21.0,71.0,147.0,153.0,154.0,20.0,195.0,9.0,,83.0,104.0,196.0,140.0,16.0,48.0,,42.0,20.0,20.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,23.0,69.0,105.0,14.0,35.0,26.0,68.0,102.0,49.0,37.0,82.0,93.0,78.0,25.0,26.0,7.0,93.0,49.0,64.0,29.0,,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,284.0,45.0,227.0,182.0,269.0,169.0
BdM1022pool27,523.0,552.0,490.0,584.0,514.0,630.0,251.0,305.0,568.0,638.0,271.0,1639.0,642.0,2610.0,77.0,4511.0,95.0,2968.0,7.0,33.0,15.0,3175.0,2140.0,2765.0,1811.0,2939.0,1351.0,3495.0,1978.0,423.0,1663.0,698.0,93.0,515.0,250.0,944.0,1226.0,2756.0,1972.0,366.0,3317.0,88.0,106.0,572.0,1768.0,3108.0,2519.0,409.0,625.0,41.0,715.0,267.0,551.0,709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,113.0,458.0,612.0,39.0,202.0,54.0,549.0,694.0,645.0,635.0,569.0,586.0,440.0,195.0,170.0,72.0,601.0,641.0,585.0,392.0,205.0,676.0,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.0,3315.0,727.0,3481.0,3065.0,3473.0,2935.0
BdM1023pool13,107.0,161.0,122.0,164.0,148.0,160.0,92.0,83.0,176.0,185.0,70.0,293.0,130.0,350.0,22.0,95.0,890.0,378.0,,,12.0,375.0,460.0,584.0,380.0,533.0,273.0,475.0,467.0,97.0,367.0,232.0,1.0,159.0,51.0,153.0,284.0,358.0,459.0,141.0,721.0,16.0,9.0,148.0,411.0,655.0,478.0,136.0,147.0,14.0,170.0,48.0,126.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,52.0,117.0,105.0,,14.0,,118.0,155.0,138.0,135.0,121.0,176.0,102.0,88.0,64.0,23.0,123.0,144.0,122.0,89.0,56.0,165.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,614.0,161.0,735.0,559.0,742.0,472.0
BdM1023pool27,2186.0,2205.0,2008.0,2367.0,2291.0,2726.0,1116.0,1279.0,2425.0,2865.0,786.0,6721.0,2797.0,11427.0,112.0,2968.0,378.0,18241.0,9.0,,79.0,12583.0,8848.0,13196.0,7821.0,14313.0,5998.0,14371.0,9262.0,1722.0,6999.0,3202.0,203.0,2145.0,1106.0,3502.0,5492.0,10532.0,9028.0,1621.0,15297.0,356.0,604.0,2410.0,8182.0,14424.0,12238.0,1612.0,2837.0,264.0,2864.0,1399.0,2021.0,2978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,472.0,1880.0,2455.0,37.0,611.0,37.0,2106.0,2835.0,3050.0,2699.0,2541.0,2562.0,2068.0,832.0,940.0,513.0,2579.0,2788.0,2592.0,1731.0,772.0,3364.0,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15958.0,15564.0,3052.0,16581.0,14292.0,16404.0,13811.0
BdM1024pool13,11.0,,4.0,,,,,,,,,4.0,,9.0,,7.0,,9.0,29.0,9.0,,4.0,20.0,9.0,9.0,16.0,9.0,20.0,11.0,,,,4.0,,,,,4.0,9.0,,22.0,,4.0,,9.0,20.0,13.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,,20.0,20.0,22.0,11.0
BdM1024pool18,,,4.0,,12.0,,,,,14.0,12.0,30.0,,,26.0,33.0,,,9.0,35.0,,4.0,26.0,26.0,26.0,33.0,14.0,26.0,2.0,,26.0,,18.0,,14.0,26.0,26.0,30.0,,,2.0,,4.0,14.0,,,4.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,26.0,14.0,26.0,26.0,14.0,14.0,,,14.0,14.0,14.0,18.0,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,28.0,,,,2.0,2.0
BdM1025pool13,23.0,22.0,12.0,22.0,22.0,23.0,22.0,12.0,22.0,37.0,10.0,52.0,41.0,87.0,,15.0,12.0,79.0,,,151.0,81.0,88.0,117.0,77.0,96.0,56.0,97.0,91.0,22.0,69.0,45.0,,12.0,12.0,17.0,43.0,76.0,92.0,,114.0,,22.0,23.0,72.0,135.0,79.0,,37.0,,16.0,12.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,10.0,22.0,,,,22.0,22.0,42.0,10.0,22.0,22.0,22.0,,,12.0,22.0,22.0,22.0,10.0,,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,123.0,12.0,140.0,94.0,143.0,82.0
BdM1025pool27,2684.0,2686.0,2304.0,2900.0,2760.0,3298.0,1260.0,1425.0,2977.0,3398.0,800.0,6793.0,2928.0,11854.0,120.0,3175.0,375.0,12583.0,4.0,4.0,81.0,20614.0,9449.0,14134.0,8495.0,15228.0,6234.0,15700.0,10143.0,2040.0,7486.0,3253.0,285.0,2408.0,1390.0,4046.0,6180.0,11229.0,9482.0,1912.0,17023.0,430.0,594.0,2846.0,8620.0,15824.0,12860.0,1983.0,3240.0,298.0,3493.0,1555.0,2558.0,3554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,540.0,2430.0,3084.0,56.0,805.0,53.0,2574.0,3560.0,3501.0,3218.0,3171.0,3187.0,2620.0,875.0,1032.0,576.0,3338.0,3438.0,3309.0,1970.0,761.0,3781.0,3433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17784.0,17164.0,3656.0,18398.0,15497.0,18268.0,15172.0
BdM1026pool13,2995.0,3216.0,2363.0,3423.0,3321.0,3855.0,1536.0,1473.0,3464.0,4017.0,855.0,5983.0,3138.0,8608.0,192.0,2140.0,460.0,8848.0,20.0,26.0,88.0,9449.0,21092.0,14613.0,8903.0,12754.0,6320.0,11361.0,10480.0,2219.0,8049.0,3712.0,193.0,2912.0,1491.0,3436.0,6439.0,8784.0,10037.0,2422.0,17324.0,606.0,680.0,3453.0,8987.0,16305.0,10429.0,2439.0,3605.0,289.0,3899.0,1622.0,3143.0,4055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.0,553.0,2348.0,2859.0,61.0,788.0,83.0,2455.0,3778.0,3490.0,3135.0,3412.0,3420.0,2601.0,1021.0,1116.0,610.0,3387.0,3731.0,3302.0,2082.0,781.0,3966.0,3174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16633.0,15546.0,3695.0,18490.0,13004.0,18525.0,12681.0
BdM1027pool13,4316.0,4512.0,3452.0,5154.0,5038.0,5857.0,2145.0,2065.0,5019.0,5986.0,1190.0,8040.0,4302.0,12938.0,231.0,2765.0,584.0,13196.0,9.0,26.0,117.0,14134.0,14613.0,33729.0,12820.0,19316.0,9411.0,17854.0,15349.0,3553.0,11185.0,4913.0,305.0,4434.0,2315.0,5147.0,9073.0,12803.0,14638.0,3505.0,27224.0,889.0,899.0,5121.0,13267.0,25276.0,16083.0,3320.0,5511.0,427.0,5922.0,2411.0,4307.0,6294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2921.0,855.0,3550.0,4518.0,124.0,1235.0,157.0,4119.0,6031.0,5925.0,5160.0,5201.0,5515.0,4120.0,1370.0,1558.0,909.0,5355.0,6003.0,5335.0,2974.0,1247.0,6520.0,5079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26744.0,24759.0,5740.0,29792.0,20867.0,29934.0,19765.0
BdM1028pool13,2511.0,2521.0,1905.0,2880.0,2851.0,3258.0,1243.0,1067.0,3042.0,3417.0,742.0,5447.0,2761.0,7586.0,142.0,1811.0,380.0,7821.0,9.0,26.0,77.0,8495.0,8903.0,12820.0,18035.0,12157.0,5710.0,10320.0,9123.0,2015.0,6811.0,3471.0,110.0,2603.0,1370.0,2908.0,5647.0,7670.0,8748.0,2022.0,14907.0,413.0,614.0,2756.0,8173.0,14168.0,9405.0,2060.0,3107.0,307.0,3345.0,1417.0,2630.0,3620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.0,500.0,2179.0,2640.0,66.0,704.0,73.0,2448.0,3401.0,3075.0,2722.0,2898.0,3139.0,2491.0,843.0,991.0,492.0,3121.0,3357.0,3025.0,1614.0,609.0,3450.0,2682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14666.0,13839.0,3182.0,16202.0,11601.0,16258.0,11239.0
BdM1028pool27,3436.0,3623.0,3241.0,3836.0,3807.0,4605.0,1728.0,1912.0,3960.0,4706.0,1107.0,8973.0,3722.0,14403.0,189.0,2939.0,533.0,14313.0,16.0,33.0,96.0,15228.0,12754.0,19316.0,12157.0,28305.0,8413.0,18950.0,13378.0,2749.0,9750.0,4427.0,227.0,3506.0,1883.0,5028.0,8173.0,13736.0,12995.0,2814.0,23581.0,587.0,913.0,4011.0,11814.0,22023.0,17396.0,2740.0,4326.0,388.0,4789.0,2185.0,3548.0,4947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.0,806.0,3175.0,4310.0,88.0,1057.0,112.0,3565.0,4935.0,5125.0,4539.0,4465.0,4623.0,3600.0,1323.0,1441.0,709.0,4503.0,4902.0,4483.0,2770.0,1092.0,5529.0,4903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25009.0,23909.0,5151.0,26098.0,21820.0,25983.0,20700.0
BdM1029pool13,1757.0,1886.0,1426.0,1993.0,1966.0,2326.0,971.0,849.0,1969.0,2276.0,613.0,4021.0,1900.0,5802.0,97.0,1351.0,273.0,5998.0,9.0,14.0,56.0,6234.0,6320.0,9411.0,5710.0,8413.0,13372.0,8304.0,6634.0,1434.0,4974.0,2615.0,152.0,1791.0,987.0,2304.0,4226.0,5841.0,6535.0,1446.0,10983.0,263.0,452.0,1993.0,5835.0,10526.0,6969.0,1522.0,2076.0,136.0,2335.0,1087.0,1873.0,2430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.0,371.0,1640.0,1931.0,57.0,535.0,53.0,1801.0,2564.0,2330.0,1985.0,2179.0,2283.0,1761.0,486.0,840.0,410.0,2226.0,2497.0,2225.0,1335.0,455.0,2544.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10759.0,9952.0,2335.0,11972.0,8753.0,11849.0,8257.0
BdM1029pool27,3118.0,3314.0,2871.0,3462.0,3398.0,4165.0,1460.0,1745.0,3889.0,4259.0,1012.0,8051.0,3546.0,13699.0,163.0,3495.0,475.0,14371.0,20.0,26.0,97.0,15700.0,11361.0,17854.0,10320.0,18950.0,8304.0,26301.0,12433.0,2457.0,9111.0,4032.0,288.0,3124.0,1543.0,4873.0,7421.0,13556.0,11570.0,2377.0,21407.0,510.0,851.0,3566.0,10604.0,20072.0,15701.0,2301.0,3953.0,297.0,4216.0,1923.0,3056.0,4434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.0,613.0,2756.0,3672.0,59.0,927.0,107.0,3265.0,4484.0,4343.0,4050.0,3992.0,4092.0,3235.0,1096.0,1247.0,668.0,4098.0,4366.0,4057.0,2395.0,1038.0,4885.0,4354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22656.0,21494.0,4486.0,23656.0,19343.0,23598.0,18933.0
BdM1030pool13,2830.0,2958.0,2165.0,3271.0,3159.0,3675.0,1344.0,1224.0,3538.0,3846.0,816.0,6122.0,3196.0,9209.0,124.0,1978.0,467.0,9262.0,11.0,2.0,91.0,10143.0,10480.0,15349.0,9123.0,13378.0,6634.0,12433.0,21973.0,2301.0,7966.0,3674.0,207.0,2973.0,1431.0,3498.0,6603.0,9222.0,10536.0,2214.0,18313.0,484.0,562.0,3274.0,9298.0,17000.0,11300.0,2238.0,3669.0,258.0,3787.0,1509.0,2840.0,4051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.0,457.0,2535.0,2972.0,68.0,744.0,36.0,2777.0,3969.0,3913.0,3381.0,3483.0,3631.0,2824.0,924.0,1112.0,616.0,3539.0,3904.0,3452.0,2134.0,835.0,4450.0,3445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17922.0,16863.0,3515.0,19711.0,14120.0,19744.0,13560.0
BdM1031pool13,25786.0,27478.0,21987.0,29799.0,29704.0,33088.0,12780.0,13786.0,31008.0,33316.0,176.0,1237.0,694.0,1868.0,11.0,423.0,97.0,1722.0,,,22.0,2040.0,2219.0,3553.0,2015.0,2749.0,1434.0,2457.0,2301.0,45336.0,1868.0,902.0,53.0,28617.0,14455.0,23591.0,1594.0,2044.0,2403.0,22704.0,4601.0,5741.0,6331.0,32317.0,2256.0,4462.0,2580.0,22038.0,33173.0,3054.0,36139.0,17787.0,28323.0,36969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16358.0,5158.0,21069.0,26334.0,397.0,6006.0,543.0,23161.0,31840.0,15504.0,13896.0,27480.0,29224.0,22416.0,7931.0,8563.0,6015.0,28889.0,31636.0,28620.0,8353.0,3377.0,16722.0,13804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285.0,4235.0,33654.0,5091.0,3258.0,5231.0,3122.0
BdM1032pool13,2194.0,2209.0,1604.0,2384.0,2515.0,2599.0,1104.0,1056.0,2396.0,2937.0,734.0,4916.0,2456.0,6769.0,155.0,1663.0,367.0,6999.0,,26.0,69.0,7486.0,8049.0,11185.0,6811.0,9750.0,4974.0,9111.0,7966.0,1868.0,16015.0,2958.0,170.0,2127.0,1105.0,2518.0,5406.0,7127.0,8021.0,1773.0,13282.0,425.0,517.0,2398.0,7202.0,12426.0,8413.0,1866.0,2701.0,224.0,2716.0,1190.0,2104.0,3021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.0,467.0,1745.0,2144.0,59.0,677.0,80.0,2034.0,2772.0,2786.0,2642.0,2405.0,2577.0,2024.0,804.0,857.0,471.0,2499.0,2700.0,2549.0,1527.0,724.0,3235.0,2550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12945.0,12062.0,2719.0,14016.0,10053.0,14214.0,9808.0
BdM1033pool13,1007.0,1027.0,847.0,1150.0,1051.0,1132.0,636.0,525.0,1177.0,1270.0,327.0,2180.0,1247.0,2918.0,41.0,698.0,232.0,3202.0,,,45.0,3253.0,3712.0,4913.0,3471.0,4427.0,2615.0,4032.0,3674.0,902.0,2958.0,6782.0,45.0,1049.0,553.0,1210.0,2544.0,3172.0,3743.0,833.0,5669.0,227.0,239.0,1187.0,3255.0,5379.0,3709.0,826.0,1138.0,111.0,1324.0,665.0,1038.0,1340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,262.0,907.0,1008.0,,309.0,33.0,1005.0,1263.0,1162.0,1051.0,1118.0,1154.0,944.0,369.0,509.0,230.0,1186.0,1240.0,1197.0,705.0,243.0,1251.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5589.0,5168.0,1256.0,5973.0,4408.0,5944.0,4249.0
