,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1020pool13,29.0,33.0,28.0,35.0,33.0,39.0,21.0,18.0,35.0,46.0,385.0,155.0,75.0,181.0,3.0,49.0,11.0,189.0,,1.0,1.0,192.0,195.0,293.0,166.0,257.0,145.0,238.0,197.0,19.0,174.0,79.0,2.0,27.0,18.0,42.0,144.0,169.0,205.0,23.0,326.0,5.0,5.0,37.0,188.0,321.0,226.0,30.0,35.0,7.0,36.0,22.0,30.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,23.0,31.0,,7.0,1.0,27.0,35.0,38.0,40.0,29.0,30.0,25.0,9.0,8.0,7.0,32.0,30.0,30.0,27.0,11.0,42.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,292.0,36.0,348.0,266.0,352.0,233.0
BdM1020pool27,169.0,169.0,161.0,183.0,174.0,198.0,95.0,103.0,184.0,231.0,155.0,2492.0,508.0,1659.0,17.0,378.0,67.0,1679.0,1.0,3.0,10.0,1687.0,1474.0,2037.0,1363.0,2230.0,993.0,1996.0,1550.0,136.0,1174.0,530.0,26.0,168.0,99.0,374.0,975.0,1591.0,1535.0,142.0,2236.0,30.0,41.0,181.0,1377.0,2179.0,1934.0,135.0,198.0,23.0,216.0,120.0,159.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,43.0,134.0,183.0,2.0,49.0,6.0,152.0,190.0,196.0,185.0,187.0,189.0,154.0,82.0,76.0,48.0,184.0,195.0,185.0,124.0,68.0,210.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.0,2240.0,222.0,2343.0,2165.0,2358.0,2088.0
BdM1021pool13,94.0,92.0,68.0,111.0,99.0,107.0,46.0,43.0,97.0,125.0,75.0,508.0,1435.0,748.0,18.0,170.0,32.0,677.0,,,8.0,719.0,752.0,1069.0,676.0,953.0,487.0,871.0,786.0,70.0,585.0,278.0,20.0,93.0,50.0,160.0,502.0,658.0,780.0,64.0,1233.0,24.0,16.0,92.0,729.0,1173.0,795.0,74.0,108.0,9.0,109.0,50.0,83.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,17.0,82.0,86.0,5.0,35.0,2.0,86.0,112.0,118.0,101.0,101.0,98.0,82.0,25.0,41.0,17.0,101.0,113.0,101.0,63.0,31.0,133.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.0,1118.0,104.0,1315.0,980.0,1340.0,922.0
BdM1021pool27,260.0,258.0,231.0,299.0,271.0,329.0,128.0,154.0,295.0,368.0,181.0,1659.0,748.0,4747.0,34.0,665.0,89.0,2885.0,1.0,,18.0,3042.0,2144.0,3358.0,1949.0,3710.0,1485.0,3564.0,2357.0,207.0,1683.0,746.0,54.0,256.0,145.0,653.0,1431.0,2626.0,2246.0,208.0,3979.0,42.0,63.0,282.0,2042.0,3742.0,3047.0,207.0,316.0,31.0,331.0,173.0,260.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,54.0,223.0,292.0,1.0,75.0,5.0,251.0,343.0,345.0,300.0,310.0,318.0,252.0,93.0,100.0,59.0,312.0,336.0,306.0,196.0,83.0,364.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4240.0,4086.0,371.0,4383.0,3778.0,4409.0,3489.0
BdM1022pool13,4.0,4.0,6.0,5.0,7.0,3.0,2.0,2.0,5.0,8.0,3.0,17.0,18.0,34.0,88.0,14.0,2.0,28.0,,2.0,,31.0,40.0,53.0,34.0,43.0,26.0,38.0,39.0,2.0,29.0,10.0,2.0,1.0,2.0,9.0,26.0,29.0,42.0,3.0,56.0,1.0,,8.0,26.0,58.0,33.0,2.0,7.0,,5.0,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,9.0,1.0,3.0,2.0,6.0,9.0,6.0,5.0,7.0,8.0,6.0,3.0,2.0,1.0,8.0,5.0,5.0,3.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,60.0,6.0,67.0,50.0,72.0,39.0
BdM1022pool27,54.0,59.0,51.0,64.0,55.0,66.0,26.0,30.0,59.0,70.0,49.0,378.0,170.0,665.0,14.0,1087.0,14.0,740.0,2.0,4.0,3.0,784.0,496.0,703.0,450.0,752.0,337.0,875.0,498.0,43.0,373.0,161.0,26.0,51.0,27.0,180.0,308.0,658.0,481.0,41.0,833.0,10.0,13.0,59.0,444.0,787.0,643.0,40.0,61.0,6.0,69.0,31.0,54.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,13.0,47.0,64.0,4.0,21.0,4.0,58.0,70.0,69.0,67.0,60.0,62.0,46.0,23.0,19.0,11.0,64.0,69.0,61.0,43.0,21.0,76.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0,835.0,75.0,901.0,758.0,905.0,732.0
BdM1023pool13,11.0,14.0,12.0,16.0,14.0,15.0,9.0,8.0,16.0,20.0,11.0,67.0,32.0,89.0,2.0,14.0,207.0,99.0,,,3.0,105.0,109.0,139.0,90.0,134.0,70.0,121.0,110.0,10.0,95.0,43.0,1.0,15.0,5.0,23.0,68.0,93.0,106.0,13.0,175.0,1.0,1.0,15.0,99.0,160.0,110.0,10.0,14.0,1.0,16.0,6.0,12.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,10.0,9.0,,1.0,,11.0,14.0,15.0,14.0,11.0,15.0,9.0,7.0,6.0,2.0,11.0,13.0,12.0,10.0,6.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,156.0,18.0,187.0,144.0,187.0,122.0
BdM1023pool27,248.0,258.0,237.0,287.0,267.0,316.0,130.0,153.0,277.0,359.0,189.0,1679.0,677.0,2885.0,28.0,740.0,99.0,4588.0,1.0,,18.0,3179.0,2194.0,3381.0,1978.0,3631.0,1539.0,3663.0,2323.0,197.0,1732.0,782.0,52.0,243.0,142.0,666.0,1416.0,2679.0,2281.0,180.0,3860.0,43.0,65.0,270.0,2058.0,3663.0,3068.0,186.0,319.0,32.0,322.0,167.0,233.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,50.0,211.0,278.0,3.0,73.0,4.0,244.0,319.0,349.0,311.0,292.0,293.0,238.0,98.0,104.0,61.0,294.0,314.0,290.0,197.0,91.0,381.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088.0,3943.0,352.0,4228.0,3645.0,4193.0,3476.0
BdM1024pool13,1.0,,1.0,,,,,,,,,1.0,,1.0,,2.0,,1.0,5.0,3.0,,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,1.0,,3.0,,1.0,,1.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,2.0,2.0,3.0,2.0
BdM1024pool18,,,1.0,,1.0,,,,,1.0,1.0,3.0,,,2.0,4.0,,,3.0,5.0,,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,,2.0,,2.0,,1.0,2.0,2.0,3.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,1.0,1.0
BdM1025pool13,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,10.0,8.0,18.0,,3.0,3.0,18.0,,,34.0,21.0,16.0,28.0,17.0,24.0,11.0,25.0,20.0,2.0,13.0,10.0,,1.0,1.0,3.0,14.0,22.0,20.0,,28.0,,2.0,3.0,14.0,30.0,23.0,,4.0,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,2.0,2.0,4.0,1.0,2.0,2.0,2.0,,,1.0,2.0,2.0,2.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,29.0,1.0,32.0,23.0,32.0,21.0
BdM1025pool27,301.0,307.0,266.0,349.0,324.0,376.0,141.0,171.0,337.0,425.0,192.0,1687.0,719.0,3042.0,31.0,784.0,105.0,3179.0,1.0,1.0,21.0,5183.0,2361.0,3643.0,2158.0,3900.0,1613.0,4062.0,2565.0,234.0,1844.0,819.0,69.0,280.0,171.0,737.0,1588.0,2884.0,2429.0,221.0,4336.0,50.0,63.0,324.0,2157.0,4049.0,3288.0,226.0,366.0,36.0,391.0,187.0,292.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,58.0,271.0,346.0,5.0,94.0,6.0,304.0,398.0,405.0,371.0,364.0,361.0,295.0,103.0,117.0,71.0,376.0,386.0,364.0,229.0,92.0,432.0,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4569.0,4388.0,420.0,4722.0,3988.0,4708.0,3846.0
BdM1026pool13,342.0,363.0,267.0,401.0,388.0,444.0,175.0,168.0,394.0,498.0,195.0,1474.0,752.0,2144.0,40.0,496.0,109.0,2194.0,2.0,2.0,16.0,2361.0,5105.0,3667.0,2196.0,3189.0,1616.0,2885.0,2595.0,251.0,1895.0,896.0,37.0,338.0,189.0,561.0,1596.0,2157.0,2508.0,276.0,4288.0,69.0,66.0,393.0,2222.0,4109.0,2594.0,279.0,416.0,34.0,446.0,185.0,356.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,60.0,264.0,314.0,7.0,93.0,9.0,281.0,422.0,403.0,362.0,384.0,384.0,293.0,114.0,120.0,66.0,379.0,418.0,368.0,240.0,91.0,452.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170.0,3886.0,415.0,4651.0,3286.0,4681.0,3143.0
BdM1027pool13,504.0,538.0,407.0,619.0,592.0,690.0,242.0,248.0,593.0,772.0,293.0,2037.0,1069.0,3358.0,53.0,703.0,139.0,3381.0,1.0,2.0,28.0,3643.0,3667.0,8539.0,3258.0,4993.0,2413.0,4615.0,3904.0,404.0,2762.0,1237.0,64.0,516.0,286.0,897.0,2353.0,3283.0,3769.0,405.0,7054.0,102.0,95.0,597.0,3366.0,6550.0,4055.0,387.0,645.0,49.0,690.0,273.0,510.0,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,90.0,403.0,506.0,12.0,135.0,17.0,474.0,686.0,688.0,605.0,605.0,631.0,469.0,159.0,172.0,100.0,612.0,684.0,606.0,341.0,145.0,759.0,589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6933.0,6435.0,665.0,7760.0,5385.0,7828.0,5082.0
BdM1028pool13,296.0,300.0,227.0,338.0,326.0,379.0,144.0,132.0,347.0,424.0,166.0,1363.0,676.0,1949.0,34.0,450.0,90.0,1978.0,1.0,2.0,17.0,2158.0,2196.0,3258.0,4475.0,3112.0,1479.0,2618.0,2276.0,220.0,1669.0,819.0,32.0,295.0,169.0,509.0,1403.0,1933.0,2207.0,233.0,3820.0,52.0,61.0,318.0,2056.0,3603.0,2389.0,239.0,360.0,35.0,386.0,163.0,302.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,50.0,241.0,290.0,5.0,80.0,7.0,274.0,380.0,365.0,321.0,335.0,351.0,285.0,92.0,107.0,57.0,354.0,377.0,341.0,188.0,75.0,401.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755.0,3500.0,364.0,4118.0,2975.0,4153.0,2842.0
BdM1028pool27,393.0,416.0,374.0,456.0,436.0,527.0,198.0,228.0,451.0,587.0,257.0,2230.0,953.0,3710.0,43.0,752.0,134.0,3631.0,3.0,4.0,24.0,3900.0,3189.0,4993.0,3112.0,7136.0,2164.0,4905.0,3434.0,305.0,2408.0,1084.0,60.0,399.0,230.0,873.0,2090.0,3485.0,3305.0,322.0,6014.0,67.0,94.0,447.0,2964.0,5661.0,4412.0,302.0,486.0,43.0,532.0,248.0,399.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,81.0,358.0,477.0,7.0,114.0,10.0,409.0,548.0,579.0,513.0,509.0,518.0,410.0,148.0,162.0,81.0,506.0,547.0,494.0,311.0,126.0,620.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6453.0,6141.0,576.0,6704.0,5607.0,6690.0,5268.0
BdM1029pool13,196.0,208.0,158.0,230.0,221.0,262.0,105.0,96.0,224.0,285.0,145.0,993.0,487.0,1485.0,26.0,337.0,70.0,1539.0,1.0,1.0,11.0,1613.0,1616.0,2413.0,1479.0,2164.0,3322.0,2160.0,1714.0,159.0,1253.0,633.0,30.0,206.0,117.0,392.0,1081.0,1489.0,1722.0,159.0,2827.0,28.0,46.0,225.0,1512.0,2689.0,1793.0,165.0,236.0,16.0,261.0,117.0,212.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,38.0,176.0,208.0,4.0,54.0,5.0,197.0,276.0,267.0,233.0,244.0,254.0,197.0,59.0,91.0,47.0,246.0,275.0,241.0,152.0,53.0,288.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2783.0,2591.0,258.0,3066.0,2244.0,3068.0,2100.0
BdM1029pool27,349.0,373.0,330.0,407.0,384.0,464.0,164.0,205.0,427.0,518.0,238.0,1996.0,871.0,3564.0,38.0,875.0,121.0,3663.0,2.0,2.0,25.0,4062.0,2885.0,4615.0,2618.0,4905.0,2160.0,6670.0,3159.0,275.0,2254.0,1006.0,68.0,353.0,189.0,881.0,1920.0,3471.0,2985.0,266.0,5512.0,61.0,87.0,398.0,2681.0,5186.0,4041.0,257.0,443.0,37.0,470.0,224.0,348.0,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,63.0,316.0,412.0,5.0,107.0,10.0,370.0,497.0,502.0,466.0,448.0,454.0,365.0,124.0,141.0,76.0,458.0,483.0,443.0,277.0,120.0,556.0,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5889.0,5590.0,516.0,6123.0,5017.0,6117.0,4816.0
BdM1030pool13,327.0,345.0,257.0,393.0,374.0,430.0,162.0,148.0,410.0,495.0,197.0,1550.0,786.0,2357.0,39.0,498.0,110.0,2323.0,2.0,1.0,20.0,2565.0,2595.0,3904.0,2276.0,3434.0,1714.0,3159.0,5477.0,267.0,1955.0,933.0,51.0,348.0,175.0,583.0,1675.0,2312.0,2659.0,254.0,4642.0,54.0,59.0,384.0,2342.0,4355.0,2847.0,260.0,419.0,29.0,442.0,172.0,336.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,50.0,289.0,332.0,5.0,83.0,4.0,319.0,450.0,440.0,385.0,400.0,407.0,324.0,101.0,126.0,68.0,399.0,447.0,389.0,243.0,97.0,495.0,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577.0,4296.0,406.0,5050.0,3634.0,5056.0,3441.0
BdM1031pool13,3512.0,3731.0,2911.0,4105.0,4067.0,4592.0,1729.0,1813.0,4281.0,4629.0,19.0,136.0,70.0,207.0,2.0,43.0,10.0,197.0,,,2.0,234.0,251.0,404.0,220.0,305.0,159.0,275.0,267.0,6605.0,208.0,98.0,5.0,4007.0,2000.0,3212.0,171.0,229.0,272.0,3116.0,505.0,775.0,848.0,4528.0,246.0,499.0,274.0,3015.0,4608.0,395.0,5098.0,2311.0,3942.0,5232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.0,612.0,2662.0,3353.0,51.0,741.0,70.0,2952.0,4159.0,1754.0,1586.0,3538.0,3788.0,2839.0,995.0,1050.0,734.0,3737.0,4132.0,3676.0,940.0,384.0,1935.0,1568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,462.0,4679.0,557.0,356.0,572.0,343.0
BdM1032pool13,238.0,249.0,180.0,289.0,284.0,301.0,132.0,119.0,272.0,359.0,174.0,1174.0,585.0,1683.0,29.0,373.0,95.0,1732.0,,2.0,13.0,1844.0,1895.0,2762.0,1669.0,2408.0,1253.0,2254.0,1955.0,208.0,3868.0,714.0,32.0,240.0,138.0,414.0,1313.0,1745.0,2008.0,201.0,3294.0,50.0,51.0,277.0,1777.0,3099.0,2074.0,205.0,304.0,25.0,308.0,134.0,242.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,47.0,199.0,235.0,6.0,75.0,9.0,232.0,314.0,305.0,290.0,272.0,286.0,231.0,88.0,97.0,54.0,285.0,305.0,283.0,168.0,80.0,352.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.0,3008.0,300.0,3484.0,2500.0,3532.0,2423.0
BdM1033pool13,112.0,115.0,96.0,132.0,117.0,131.0,71.0,61.0,129.0,151.0,79.0,530.0,278.0,746.0,10.0,161.0,43.0,782.0,,,10.0,819.0,896.0,1237.0,819.0,1084.0,633.0,1006.0,933.0,98.0,714.0,1666.0,18.0,120.0,62.0,196.0,617.0,788.0,918.0,91.0,1438.0,24.0,25.0,128.0,811.0,1370.0,911.0,94.0,133.0,15.0,146.0,71.0,117.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,26.0,97.0,109.0,,33.0,3.0,107.0,138.0,131.0,122.0,123.0,127.0,103.0,41.0,48.0,26.0,129.0,135.0,128.0,78.0,26.0,139.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,1309.0,135.0,1518.0,1114.0,1519.0,1058.0
BdM1033pool27,9.0,7.0,10.0,10.0,8.0,9.0,5.0,5.0,7.0,11.0,2.0,26.0,20.0,54.0,2.0,26.0,1.0,52.0,1.0,2.0,,69.0,37.0,64.0,32.0,60.0,30.0,68.0,51.0,5.0,32.0,18.0,103.0,5.0,7.0,19.0,30.0,50.0,48.0,7.0,74.0,3.0,1.0,9.0,36.0,73.0,52.0,9.0,9.0,2.0,9.0,6.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,11.0,9.0,1.0,1.0,1.0,11.0,11.0,9.0,6.0,11.0,11.0,11.0,4.0,3.0,1.0,11.0,9.0,9.0,5.0,2.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,75.0,10.0,83.0,64.0,82.0,57.0
